,label,f1_elo,f2_elo,f1_avg_kd,f1_avg_sig_str_landed,f1_avg_str_landed,f1_avg_td_comp,f1_avg_sub_att,f1_avg_ctrl_time,f2_avg_kd,f2_avg_sig_str_landed,f2_avg_str_landed,f2_avg_td_comp,f2_avg_sub_att,f2_avg_ctrl_time,f1_win_rate,f1_finish_rate,f2_win_rate,f2_finish_rate
838,1,1434.7424238285448,1500.0,0.0,22.0,38.0,2.0,0.0,174.2,,,,,,,0.4,0.0,,
839,1,1500.0,1526.1347778335269,,,,,,,0.5,31.0,36.0,0.0,0.0,42.5,,,0.5,0.0
840,1,1395.531009246337,1545.3377715395072,0.2857142857142857,26.428571428571427,50.285714285714285,0.14285714285714285,0.0,135.42857142857142,0.0,14.5,27.5,1.5,0.5,189.75,0.42857142857142855,0.0,0.75,0.25
841,1,1751.6849260585473,1660.0,0.3333333333333333,21.5,43.5,0.8333333333333334,0.8333333333333334,140.66666666666666,0.0,7.5,16.0,0.5,0.0,23.0,0.8333333333333334,0.5,1.0,0.5
842,1,1483.8207944512787,1678.8227739607798,0.0,23.0,26.0,0.0,0.0,50.0,0.0,7.8,13.0,0.0,0.2,9.2,0.0,0.0,0.8,0.2
843,1,1461.778622957457,1415.8356529514945,0.3333333333333333,12.333333333333334,22.0,0.0,0.3333333333333333,0.6666666666666666,0.0,36.0,62.0,1.0,2.0,135.0,0.3333333333333333,0.0,0.0,0.0
844,1,1829.0717528601901,1763.044294826979,0.2,24.7,65.8,1.5,0.9,160.9,0.16666666666666666,16.333333333333332,36.166666666666664,1.1666666666666667,1.1666666666666667,134.83333333333334,0.7,0.2,0.8333333333333334,0.3333333333333333
845,1,1525.4119674730982,1579.6199399834074,0.5,24.0,32.5,0.3333333333333333,0.16666666666666666,118.33333333333333,0.3333333333333333,16.333333333333332,17.0,0.0,0.0,7.333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0
846,1,1570.4892816471506,1461.0533236644058,0.0,15.25,39.5,2.5,0.75,257.75,0.0,4.0,14.0,0.0,3.0,225.0,0.5,0.5,0.0,0.0
847,1,1558.210265761495,1457.1174739582382,0.0,12.666666666666666,81.0,3.3333333333333335,2.6666666666666665,283.0,0.0,33.0,78.0,1.0,1.0,111.0,0.6666666666666666,0.3333333333333333,0.0,0.0
848,1,1639.3205781741274,1511.6813616894422,0.5,6.0,40.5,0.5,2.0,59.0,0.0,4.5,24.0,0.5,0.0,222.5,1.0,1.0,0.5,0.0
849,1,1580.0,1507.3475076448774,1.0,3.0,3.0,0.0,0.0,2.0,0.0,5.5,9.0,0.5,1.0,2.5,1.0,0.0,0.5,0.0
850,1,1500.0,1420.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
851,1,1580.0653474902708,1500.0,0.0,30.0,54.333333333333336,2.0,1.3333333333333333,331.3333333333333,,,,,,,0.6666666666666666,0.0,,
852,1,1732.4498293958923,1617.9644426083435,0.3333333333333333,15.333333333333334,24.0,0.5,0.3333333333333333,55.0,0.0,18.428571428571427,34.142857142857146,0.7142857142857143,0.5714285714285714,118.57142857142857,0.8333333333333334,0.3333333333333333,0.7142857142857143,0.14285714285714285
853,1,1484.3779200645686,1624.555474189061,0.0,28.5,64.0,1.0,0.0,328.5,0.0,10.0,49.5,0.0,0.0,72.5,0.5,0.0,1.0,0.0
854,1,1500.0,1414.9024375007566,,,,,,,0.0,24.0,62.0,1.0,0.5,91.0,,,0.0,0.0
855,1,1500.0,1466.9147713841212,,,,,,,0.0,20.5,37.25,0.25,0.0,51.25,,,0.5,0.25
856,1,1456.4546000149528,1500.0,0.1,18.9,65.7,0.7,1.5,94.5,,,,,,,0.3,0.3,,
857,1,1596.2365125488893,1625.5701423826872,0.0,29.25,56.25,2.0,2.0,194.5,0.0,7.5,36.0,0.25,0.25,58.5,0.75,0.25,0.75,0.25
858,1,1467.3660581614229,1500.0,0.0,8.333333333333334,14.666666666666666,0.6666666666666666,2.0,77.33333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,
859,1,1636.4621749048863,1661.1792053795004,0.8,29.2,41.4,2.4,1.2,313.4,0.0,11.1,30.4,1.6,0.0,113.3,0.8,0.2,0.6,0.4
860,1,1672.2086745342006,1500.0,0.09090909090909091,10.0,21.0,1.0,1.3636363636363635,110.72727272727273,,,,,,,0.7272727272727273,0.45454545454545453,,
861,1,1549.022232285417,1840.9949249688445,0.0,55.0,79.0,4.0,2.0,221.0,0.08333333333333333,22.083333333333332,29.083333333333332,0.25,0.25,53.583333333333336,1.0,0.0,0.75,0.0
862,1,1335.4236498857206,1487.1417019020691,0.0,8.666666666666666,12.333333333333334,0.0,0.0,10.333333333333334,0.0,15.6,28.8,1.4,0.0,184.2,0.0,0.0,0.4,0.0
863,1,1740.5748397046812,1500.0,0.25,24.25,39.625,1.875,1.0,227.125,,,,,,,0.75,0.0,,
864,1,1836.5130239795453,1500.0,0.2857142857142857,29.571428571428573,117.57142857142857,3.0,1.1428571428571428,440.2857142857143,,,,,,,1.0,0.42857142857142855,,
865,1,1467.5482257310973,1430.9826227013868,0.0,41.0,72.5,0.25,0.25,201.75,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0
866,1,1602.1850450318493,1529.5942935922756,0.3,22.6,88.8,1.1,0.2,177.0,0.0,7.833333333333333,31.5,0.5,0.0,31.5,0.7,0.1,0.5,0.0
867,1,1458.3780506405724,1658.8413144968497,1.3333333333333333,35.333333333333336,80.66666666666667,0.6666666666666666,0.3333333333333333,232.33333333333334,0.0,10.4,45.6,2.0,0.6,187.8,0.3333333333333333,0.0,0.8,0.0
868,1,1774.5528950080113,1684.411930628015,0.0,28.666666666666668,71.16666666666667,2.8333333333333335,1.1666666666666667,353.6666666666667,0.2,8.6,21.333333333333332,0.6666666666666666,0.4666666666666667,52.4,0.8333333333333334,0.0,0.7333333333333333,0.26666666666666666
869,1,1488.101649605414,1599.745112216813,0.4,22.6,31.4,0.4,0.0,47.8,0.4,12.8,29.0,0.8,1.0,101.4,0.4,0.0,0.6,0.0
870,1,1721.9324977663948,1621.1078643118317,0.1111111111111111,15.555555555555555,39.22222222222222,2.6666666666666665,0.5555555555555556,305.55555555555554,0.0,5.5,16.75,1.25,0.25,102.75,0.7777777777777778,0.2222222222222222,0.75,0.5
871,1,1943.1453819731541,1536.1487857875575,1.4,21.2,29.2,0.2,0.4,30.4,1.0,38.666666666666664,55.666666666666664,1.6666666666666667,1.3333333333333333,182.66666666666666,1.0,0.2,0.6666666666666666,0.0
872,1,1793.4427469237505,1649.5420751146946,0.6153846153846154,21.307692307692307,25.46153846153846,0.07692307692307693,0.38461538461538464,16.923076923076923,0.3333333333333333,8.666666666666666,28.0,0.3333333333333333,0.3333333333333333,22.666666666666668,0.6923076923076923,0.15384615384615385,1.0,0.0
873,1,1460.3828391868922,1586.4809498584018,0.3333333333333333,6.5,7.833333333333333,0.0,0.16666666666666666,5.666666666666667,0.0,2.6666666666666665,3.0,0.6666666666666666,0.0,12.666666666666666,0.5,0.0,0.6666666666666666,0.0
874,1,1554.7664138138075,1500.0,0.0,30.0,59.0,0.5,0.0,71.5,,,,,,,0.5,0.0,,
875,1,1738.6431570652671,1762.3493594760073,0.5,26.875,42.125,0.625,0.5,94.25,0.1,20.9,48.7,1.5,0.8,81.9,0.75,0.0,0.8,0.1
876,1,1655.9316164599861,1572.404788935078,0.0,33.0,82.75,3.5,0.0,272.0,0.0,7.0,7.0,0.0,0.0,0.0,0.75,0.0,1.0,0.0
877,1,1452.5801447292192,1587.8038178484987,0.2,18.6,30.2,0.4,0.6,157.4,0.0,15.25,39.25,1.625,0.75,160.5,0.4,0.2,0.625,0.25
878,1,1618.1064742581598,1677.5130820678742,1.0,14.5,41.0,1.0,1.5,325.0,0.0,16.666666666666668,28.0,1.0,1.3333333333333333,33.0,1.0,0.0,1.0,0.0
879,1,1514.64970901247,1419.1566650941224,0.0,9.5,18.0,1.0,1.0,157.0,0.0,0.0,1.0,1.0,0.0,12.0,0.5,0.5,0.0,0.0
880,1,1457.788445959847,1420.0,1.0,12.5,14.0,0.5,1.5,72.0,0.0,4.0,5.0,0.0,0.0,28.0,0.5,0.0,0.0,0.0
881,1,1489.7462663463182,1500.0,0.6,37.2,87.8,3.4,1.0,379.0,,,,,,,0.4,0.2,,
882,1,1691.1850826973453,1626.0922732681793,0.3333333333333333,5.0,35.333333333333336,1.0,2.0,89.66666666666667,0.2,12.6,30.0,1.6,0.6,169.8,1.0,1.0,0.6,0.4
883,1,1580.0,1580.0,0.0,2.0,24.0,0.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
884,1,1772.9172718362017,1724.2329102700714,0.0,20.375,48.5,1.375,1.125,138.75,0.0,2.3333333333333335,4.333333333333333,0.0,0.0,37.666666666666664,0.75,0.5,1.0,0.6666666666666666
885,1,1502.9534653463013,1469.0155872614268,0.0,7.333333333333333,27.0,1.6666666666666667,0.3333333333333333,165.33333333333334,0.0,8.666666666666666,21.0,0.6666666666666666,0.6666666666666666,64.33333333333333,0.5,0.16666666666666666,0.3333333333333333,0.0
886,1,1912.748870718865,1701.4500231817615,0.36363636363636365,36.27272727272727,74.9090909090909,2.3636363636363638,1.2727272727272727,292.3636363636364,0.1,14.4,46.6,0.6,0.7,92.1,0.8181818181818182,0.18181818181818182,0.6,0.1
887,1,1810.8150305492986,1483.527962926129,0.6363636363636364,42.81818181818182,58.18181818181818,1.0,0.18181818181818182,170.8181818181818,0.0,5.4,13.4,0.8,0.0,101.8,0.8181818181818182,0.09090909090909091,0.4,0.2
888,1,1701.7414152902513,1470.7358221232942,0.8,25.2,32.8,0.0,0.0,12.0,0.0,26.5,56.75,0.25,0.25,57.25,0.8,0.0,0.5,0.25
889,1,1687.9003121584933,1506.931317733036,0.4,36.6,56.2,1.4,0.8,137.8,0.0,4.5,8.5,0.5,0.5,82.5,0.8,0.0,0.5,0.5
890,1,1580.0,1484.048515463213,0.0,10.0,36.0,1.0,1.0,74.0,0.0,14.0,31.5,0.5,0.5,26.0,1.0,1.0,0.5,0.0
891,1,1641.5459695499108,1390.0712525211213,0.0,17.0,45.2,0.8,0.6,194.6,0.6,17.2,36.0,1.4,0.8,124.4,0.6,0.4,0.2,0.2
892,1,1566.0817337578117,1607.438612267658,0.0,3.0,9.0,2.0,1.0,146.0,0.0,10.4,21.8,1.4,1.6,159.2,1.0,1.0,0.6,0.4
893,1,1500.0,1632.5338480775235,,,,,,,0.0,14.2,19.6,0.4,0.6,82.0,,,0.6,0.2
894,1,1500.0,1500.0,,,,,,,,,,,,,,,,
895,1,1611.1244897234126,1491.3916669834884,0.0,17.166666666666668,37.333333333333336,1.1666666666666667,0.8333333333333334,91.33333333333333,0.0,37.25,48.5,1.5,1.0,112.75,0.5,0.5,0.5,0.0
896,1,1511.0672537284509,1611.2261522465217,0.5,20.0,62.0,0.0,0.0,2.25,0.0,28.571428571428573,34.285714285714285,0.8571428571428571,0.0,62.857142857142854,0.25,0.0,0.7142857142857143,0.0
897,1,1500.0,1567.4303098009234,,,,,,,0.3333333333333333,21.666666666666668,37.666666666666664,1.3333333333333333,0.3333333333333333,124.33333333333333,,,0.6666666666666666,0.3333333333333333
898,1,1500.0,1580.0,,,,,,,1.0,40.0,78.0,2.0,1.0,223.0,,,1.0,0.0
899,1,1621.8189764280212,1531.6104998841142,0.0,20.428571428571427,41.857142857142854,1.4285714285714286,1.1428571428571428,124.42857142857143,0.0,22.0,32.5,0.5,0.0,113.5,0.5714285714285714,0.42857142857142855,0.5,0.5
900,1,1450.935923920602,1466.484111304756,0.0,6.0,19.0,2.0,2.0,22.0,0.0,15.0,27.0,2.0,0.0,107.0,0.0,0.0,0.0,0.0
901,1,1500.0,1517.8996809144037,,,,,,,0.0,12.5,19.5,0.3333333333333333,0.16666666666666666,38.833333333333336,,,0.5,0.3333333333333333
902,1,1690.7875079213281,1842.1172504339133,0.75,55.0,84.5,1.5,1.75,376.5,0.05263157894736842,11.578947368421053,36.73684210526316,0.6842105263157895,0.21052631578947367,72.78947368421052,1.0,0.25,0.7368421052631579,0.05263157894736842
903,1,1500.0,1732.2697980391458,,,,,,,0.0,18.8,27.0,0.6,0.0,66.6,,,0.8,0.6
904,1,1500.0,1452.6274876497307,,,,,,,0.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0
905,1,1894.0487916405907,1742.4545882746634,0.36363636363636365,26.181818181818183,66.27272727272727,1.3636363636363635,0.9090909090909091,182.0,0.125,17.125,63.75,0.5,1.375,64.125,0.7272727272727273,0.2727272727272727,0.75,0.125
906,1,1732.7920178683557,1500.0,0.3333333333333333,23.666666666666668,29.0,0.6666666666666666,0.3333333333333333,59.0,,,,,,,1.0,0.0,,
907,1,1685.9767558739472,1508.035468939327,0.3333333333333333,45.0,55.666666666666664,0.6666666666666666,0.6666666666666666,124.0,0.0,10.375,18.0,0.25,0.25,47.125,1.0,0.6666666666666666,0.5,0.0
908,1,1824.0932566949327,1795.7479258440524,0.5555555555555556,25.77777777777778,39.333333333333336,0.5555555555555556,0.4444444444444444,84.0,0.10526315789473684,6.052631578947368,27.105263157894736,0.3157894736842105,0.7894736842105263,49.473684210526315,0.7777777777777778,0.0,0.7894736842105263,0.21052631578947367
909,1,1729.6305768052543,1609.1181914864244,0.5,37.0,55.0,1.1666666666666667,0.6666666666666666,126.83333333333333,0.0,3.0,6.0,1.0,0.0,162.0,0.8333333333333334,0.0,1.0,0.0
910,1,1644.8791984825439,1722.1438994905727,0.25,29.5,54.5,2.25,1.75,256.75,0.16666666666666666,13.166666666666666,32.5,0.6666666666666666,0.16666666666666666,63.666666666666664,0.75,0.5,0.8333333333333334,0.3333333333333333
911,1,1604.533778913765,1720.5407557183514,0.0,34.5,45.0,0.0,0.0,109.5,0.0,16.6,25.2,0.6,0.0,66.4,0.5,0.0,0.8,0.2
912,1,1500.0,1589.1919436938317,,,,,,,0.0,7.333333333333333,33.666666666666664,0.6666666666666666,0.6666666666666666,121.0,,,0.6666666666666666,0.0
913,1,1641.9491804511574,1592.6250213631622,0.0,24.0,46.75,1.75,1.75,288.5,0.0,7.25,52.5,1.5,2.25,227.25,0.75,0.25,0.75,0.25
914,1,1481.341179612781,1585.3221835783363,0.0,9.0,10.0,1.0,0.0,12.0,0.0,10.0,20.0,1.0,0.6666666666666666,148.66666666666666,0.0,0.0,0.6666666666666666,0.16666666666666666
915,1,1474.5309195648815,1600.6344614782352,0.6666666666666666,45.666666666666664,85.0,0.3333333333333333,1.0,52.0,0.0,6.333333333333333,12.0,0.3333333333333333,0.0,15.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
916,1,1531.2610948602726,1631.0317203883776,0.5,10.5,17.75,0.0,0.25,1.5,0.0,18.0,26.5,0.75,0.5,150.75,0.5,0.0,0.75,0.0
917,1,1748.8157821212094,1811.050464580312,0.2857142857142857,20.857142857142858,28.857142857142858,0.42857142857142855,0.2857142857142857,59.142857142857146,0.14285714285714285,9.714285714285714,25.142857142857142,0.0,0.0,48.285714285714285,0.8571428571428571,0.2857142857142857,0.8571428571428571,0.42857142857142855
918,1,1432.833311846517,1624.7141546540402,0.0,18.2,37.6,0.4,1.8,131.6,0.1875,9.25,21.5625,0.6875,0.4375,56.4375,0.6,0.2,0.6875,0.25
919,1,1772.611572610617,1551.015930391129,0.2222222222222222,24.22222222222222,40.666666666666664,1.7777777777777777,0.8888888888888888,231.88888888888889,0.0,19.0,37.0,0.16666666666666666,0.3333333333333333,49.666666666666664,0.7777777777777778,0.0,0.5,0.0
920,1,1602.9408172184847,1595.0106003520073,0.25,31.125,46.625,0.625,0.75,59.5,0.0,7.666666666666667,34.333333333333336,0.0,1.6666666666666667,123.66666666666667,0.625,0.125,0.6666666666666666,0.0
921,1,1500.0,1500.0,,,,,,,,,,,,,,,,
922,1,1563.6931262291312,1601.5984898830263,0.0,17.6,26.2,0.2,1.4,54.2,0.0,21.0,36.0,0.75,0.5,146.75,0.6,0.4,0.625,0.125
923,1,1487.2383991590782,1403.1462949963975,0.75,15.0,16.75,0.25,0.0,11.75,0.0,19.0,27.75,0.25,0.0,91.25,0.5,0.0,0.25,0.0
924,1,1607.3960339996183,1575.497480793814,0.0,18.5,32.0,1.75,1.0,126.25,0.0,10.545454545454545,28.727272727272727,1.5454545454545454,0.09090909090909091,110.54545454545455,0.75,0.25,0.5454545454545454,0.36363636363636365
925,1,1500.0,1412.507777568268,,,,,,,0.0,2.0,10.0,0.0,0.0,5.0,,,0.0,0.0
926,1,1500.0,1580.0,,,,,,,0.0,1.0,12.0,0.0,0.0,202.0,,,1.0,1.0
927,1,1500.0,1500.0,,,,,,,,,,,,,,,,
928,1,1438.1161670391134,1561.8981087754971,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,0.0
929,1,1464.0827391002977,1469.2410333867176,0.5,11.0,12.333333333333334,1.5,0.16666666666666666,67.16666666666667,0.0,9.0,57.666666666666664,0.6666666666666666,0.6666666666666666,53.333333333333336,0.5,0.0,0.3333333333333333,0.0
930,1,1673.758319852906,1737.5167620149332,0.125,57.25,75.5,0.625,0.625,82.625,0.0,26.333333333333332,41.0,1.0,1.0,193.0,0.75,0.25,1.0,0.0
931,1,1617.7935082974275,1554.8582805931549,0.5714285714285714,22.571428571428573,29.857142857142858,0.2857142857142857,0.14285714285714285,101.85714285714286,0.0,6.0,14.0,0.75,1.75,22.0,0.42857142857142855,0.0,0.5,0.5
932,1,1698.0672560465784,1573.5271535743302,0.0,20.142857142857142,47.285714285714285,2.0,1.8571428571428572,192.14285714285714,0.0,10.6,38.2,1.4,0.2,89.2,0.7142857142857143,0.2857142857142857,0.6,0.2
933,1,1648.2795013572463,1622.2593985335393,0.0,35.4,61.4,1.6,1.6,175.6,0.0,15.333333333333334,19.333333333333332,0.0,0.0,5.0,0.8,0.2,0.6666666666666666,0.3333333333333333
934,1,1558.1097894982936,1558.8611347347016,0.5,15.333333333333334,31.5,1.6666666666666667,1.0,153.5,0.0,26.0,50.0,0.0,1.0,0.0,0.6666666666666666,0.16666666666666666,1.0,0.0
935,1,1513.9227939016223,1510.5150702825067,0.3333333333333333,12.666666666666666,28.666666666666668,0.3333333333333333,4.333333333333333,289.0,0.0,37.6,68.8,0.0,0.4,108.8,0.6666666666666666,0.0,0.6,0.0
936,1,1779.3472358490953,1546.429125089496,0.2,16.4,37.8,2.5,0.5,282.2,0.0,16.0,53.45454545454545,0.45454545454545453,0.6363636363636364,52.18181818181818,0.8,0.2,0.36363636363636365,0.2727272727272727
937,1,1500.0,1500.0,,,,,,,,,,,,,,,,
938,1,1500.0,1500.0,,,,,,,,,,,,,,,,
939,1,1500.0,1500.0,,,,,,,,,,,,,,,,
